onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	1	0	1	0.568	1	1	1_0.gif
1	1	4	0	4	0.458	4	1	4_0.gif
2	1	3	0	3	0.401	3	1	3_0.gif
3	1	1	0	1	0.421	1	1	1_0.gif
4	1	4	0	4	0.32	4	1	4_0.gif
5	1	3	0	3	0.41	3	1	3_0.gif
6	1	1	0	1	0.434	1	1	1_0.gif
7	1	4	0	4	0.368	4	1	4_0.gif
8	1	1	0	1	0.373	1	1	1_0.gif
9	1	2	0	2	0.324	2	1	2_0.gif
10	1	4	0	4	0.287	4	1	4_0.gif
11	1	2	0	2	0.415	2	1	2_0.gif
12	1	3	0	3	0.423	3	1	3_0.gif
13	1	4	0	4	0.292	4	1	4_0.gif
14	1	2	0	2	0.308	2	1	2_0.gif
15	1	4	0	4	0.365	4	1	4_0.gif
16	1	3	2	6	0	2	n/a	3_2.gif
17	1	1	2	6	0	4	n/a	1_2.gif
18	1	4	2	3	0.188	3	1	4_2.gif
19	1	2	2	1	0.136	1	1	2_2.gif
20	1	1	2	4	0.102	4	1	1_2.gif
21	1	4	2	2	0.19	2	1	4_2.gif
22	1	2	2	1	0.007	1	1	2_2.gif
23	1	3	2	4	0.007	4	1	3_2.gif
24	1	4	2	2	0.006	2	1	4_2.gif
25	1	1	2	3	0.006	3	1	1_2.gif
26	1	2	2	4	0.007	4	1	2_2.gif
27	1	3	2	6	0	1	n/a	3_2.gif
28	1	4	2	3	0.85	2	0	4_2.gif
29	1	3	2	3	0.007	3	1	3_2.gif
30	1	2	2	4	0.007	4	1	2_2.gif
31	1	3	2	3	0.006	3	1	3_2.gif
32	1	4	0	2	0.081	4	0	4_0.gif
33	1	2	0	4	0.007	2	0	2_0.gif
34	1	3	0	3	0.423	3	1	3_0.gif
35	1	1	0	1	0.434	1	1	1_0.gif
36	1	4	0	4	0.343	4	1	4_0.gif
37	1	1	0	1	0.398	1	1	1_0.gif
38	1	4	0	4	0.285	4	1	4_0.gif
39	1	1	0	1	0.412	1	1	1_0.gif
40	1	4	0	4	0.329	4	1	4_0.gif
41	1	1	0	1	0.353	1	1	1_0.gif
42	1	3	0	3	0.719	3	1	3_0.gif
43	1	4	0	4	0.359	4	1	4_0.gif
44	1	3	0	3	0.387	3	1	3_0.gif
45	1	1	0	1	0.369	1	1	1_0.gif
46	1	2	0	2	0.385	2	1	2_0.gif
47	1	3	0	3	0.348	3	1	3_0.gif
48	1	4	2	6	0	2	n/a	4_2.gif
49	1	3	2	4	0.22	3	0	3_2.gif
50	1	2	2	3	0.767	4	0	2_2.gif
51	1	4	2	3	0.007	3	1	4_2.gif
52	1	1	2	6	0	2	n/a	1_2.gif
53	1	2	2	4	0.321	4	1	2_2.gif
54	1	4	2	1	0.222	1	1	4_2.gif
55	1	1	2	2	0.194	2	1	1_2.gif
56	1	2	2	4	0.02	4	1	2_2.gif
57	1	3	2	1	0.007	1	1	3_2.gif
58	1	4	2	6	0	2	n/a	4_2.gif
59	1	1	2	3	0.069	3	1	1_2.gif
60	1	4	2	4	0.007	4	1	4_2.gif
61	1	3	2	4	0.655	1	0	3_2.gif
62	1	1	2	3	0.544	4	0	1_2.gif
63	1	3	2	1	0.526	3	0	3_2.gif
64.001	1	2	0	2	0.805	2	1	2_0.gif
65.001	1	4	0	2	0.007	4	0	4_0.gif
66.001	1	1	0	1	0.311	1	1	1_0.gif
67.001	1	4	0	4	0.401	4	1	4_0.gif
68.001	1	2	0	2	0.376	2	1	2_0.gif
69.001	1	4	0	4	0.36	4	1	4_0.gif
70.001	1	1	0	1	0.367	1	1	1_0.gif
71.001	1	4	0	4	0.275	4	1	4_0.gif
72.001	1	2	0	2	0.335	2	1	2_0.gif
73.001	1	4	0	4	0.118	4	1	4_0.gif
74.001	1	1	0	1	0.298	1	1	1_0.gif
75.001	1	3	0	3	0.475	3	1	3_0.gif
76.001	1	2	0	2	0.429	2	1	2_0.gif
77.001	1	3	0	3	0.372	3	1	3_0.gif
78.001	1	1	0	1	0.576	1	1	1_0.gif
79.001	1	2	0	2	0.363	2	1	2_0.gif
80.001	1	3	2	3	0.426	1	0	3_2.gif
81.001	1	2	2	6	0	2	n/a	2_2.gif
82.001	1	3	2	3	0.257	3	1	3_2.gif
83.001	1	1	2	2	0.021	2	1	1_2.gif
84.001	1	3	2	3	0.007	3	1	3_2.gif
85.001	1	4	2	1	0.006	1	1	4_2.gif
86.001	1	3	2	6	0	3	n/a	3_2.gif
87.001	1	4	2	4	0.722	4	1	4_2.gif
88.001	1	3	2	3	0.297	3	1	3_2.gif
89.001	1	2	2	4	0.048	4	1	2_2.gif
90.001	1	1	2	3	0.007	3	1	1_2.gif
91.001	1	2	2	2	0.006	2	1	2_2.gif
92.001	1	3	2	1	0.006	1	1	3_2.gif
93.001	1	4	2	3	0.164	2	0	4_2.gif
94.001	1	1	2	4	0.56	3	0	1_2.gif
95.001	1	3	2	4	0.006	4	1	3_2.gif
96.001	1	1	0	3	0.439	1	0	1_0.gif
97.001	1	4	0	1	0.006	4	0	4_0.gif
98.001	1	2	0	2	0.366	2	1	2_0.gif
99.001	1	1	0	1	0.369	1	1	1_0.gif
100.001	1	2	0	2	0.355	2	1	2_0.gif
101.001	1	3	0	3	0.45	3	1	3_0.gif
102.001	1	2	0	2	0.332	2	1	2_0.gif
103.001	1	1	0	1	0.285	1	1	1_0.gif
104.001	1	2	0	2	0.337	2	1	2_0.gif
105.001	1	4	0	4	0.432	4	1	4_0.gif
106.001	1	3	0	3	0.365	3	1	3_0.gif
107.001	1	2	0	2	0.336	2	1	2_0.gif
108.001	1	3	0	3	0.536	3	1	3_0.gif
109.001	1	1	0	1	0.401	1	1	1_0.gif
110.001	1	2	0	2	0.325	2	1	2_0.gif
111.002	1	3	0	3	0.409	3	1	3_0.gif
112.002	1	4	2	4	0.525	2	0	4_2.gif
113.002	1	2	2	6	0	3	n/a	2_2.gif
114.002	1	4	2	4	0.233	4	1	4_2.gif
115.002	1	2	2	2	0.328	2	1	2_2.gif
116.002	1	4	2	4	0.191	4	1	4_2.gif
117.002	1	2	2	2	0.247	2	1	2_2.gif
118.002	1	4	2	4	0.274	4	1	4_2.gif
119.002	1	2	2	2	0.077	2	1	2_2.gif
120.002	1	3	2	6	0	4	n/a	3_2.gif
121.002	1	4	2	3	0.784	2	0	4_2.gif
122.002	1	3	2	3	0.007	3	1	3_2.gif
123.002	1	4	2	4	0.005	4	1	4_2.gif
124.002	1	2	2	4	0.494	3	0	2_2.gif
125.002	1	3	2	2	0.723	4	0	3_2.gif
126.002	1	4	2	2	0.006	2	1	4_2.gif
127.002	1	2	2	3	0.005	3	1	2_2.gif
128.002	1	3	0	4	0.006	3	0	3_0.gif
129.002	1	4	0	3	0.007	4	0	4_0.gif
130.002	1	3	0	3	0.416	3	1	3_0.gif
131.002	1	4	0	4	0.299	4	1	4_0.gif
132.002	1	1	0	1	0.433	1	1	1_0.gif
133.002	1	4	0	4	0.253	4	1	4_0.gif
134.002	1	3	0	3	0.46	3	1	3_0.gif
135.002	1	1	0	1	0.407	1	1	1_0.gif
136.002	1	3	0	3	0.421	3	1	3_0.gif
137.002	1	2	0	2	0.667	2	1	2_0.gif
138.002	1	4	0	4	0.427	4	1	4_0.gif
139.002	1	2	0	6	0	2	n/a	2_0.gif
140.002	1	3	0	3	0.513	3	1	3_0.gif
141.002	1	2	0	2	0.608	2	1	2_0.gif
142.002	1	3	0	3	0.365	3	1	3_0.gif
143.002	1	2	0	2	0.362	2	1	2_0.gif
144.002	1	4	2	4	0.397	3	0	4_2.gif
145.002	1	2	2	6	0	2	n/a	2_2.gif
146.002	1	1	2	4	0.213	4	1	1_2.gif
147.002	1	4	2	2	0.13	2	1	4_2.gif
148.002	1	3	2	1	0.056	1	1	3_2.gif
149.002	1	2	2	4	0.007	4	1	2_2.gif
150.002	1	4	2	3	0.007	3	1	4_2.gif
151.002	1	3	2	2	0.006	2	1	3_2.gif
152.002	1	2	2	3	0.783	4	0	2_2.gif
153.002	1	3	2	3	0.007	3	1	3_2.gif
154.002	1	4	2	2	0.006	2	1	4_2.gif
155.002	1	3	2	6	0	3	n/a	3_2.gif
156.002	1	4	2	4	0.16	4	1	4_2.gif
157.002	1	2	2	3	0.007	3	1	2_2.gif
158.002	1	4	2	2	0.006	4	0	4_2.gif
159.002	1	1	2	4	0.006	2	0	1_2.gif
160.002	1	2	0	1	0.187	2	0	2_0.gif
161.002	1	4	0	4	0.428	4	1	4_0.gif
162.002	1	1	0	1	0.375	1	1	1_0.gif
163.002	1	4	0	4	0.364	4	1	4_0.gif
164.002	1	1	0	1	0.266	1	1	1_0.gif
165.002	1	3	0	3	0.491	3	1	3_0.gif
166.002	1	4	0	4	0.322	4	1	4_0.gif
167.002	1	3	0	3	0.344	3	1	3_0.gif
168.002	1	2	0	2	0.475	2	1	2_0.gif
169.002	1	4	0	4	0.492	4	1	4_0.gif
170.002	1	3	0	3	0.376	3	1	3_0.gif
171.002	1	1	0	1	0.443	1	1	1_0.gif
172.002	1	4	0	4	0.292	4	1	4_0.gif
173.002	1	1	0	1	0.315	1	1	1_0.gif
174.002	1	3	0	3	0.484	3	1	3_0.gif
175.002	1	2	0	2	0.471	2	1	2_0.gif
176.002	1	3	2	6	0	3	n/a	3_2.gif
177.002	1	4	2	3	0.763	2	0	4_2.gif
178.002	1	1	2	3	0.007	3	1	1_2.gif
179.002	1	2	2	6	0	4	n/a	2_2.gif
180.002	1	3	2	2	0.427	1	0	3_2.gif
181.002	1	2	2	3	0.466	2	0	2_2.gif
182.002	1	4	2	2	0.41	3	0	4_2.gif
183.002	1	1	2	4	0.007	2	0	1_2.gif
184.002	1	4	2	4	0.593	4	1	4_2.gif
185.002	1	2	2	2	0.544	1	0	2_2.gif
186.002	1	4	2	4	0.435	4	1	4_2.gif
187.002	1	3	2	6	0	2	n/a	3_2.gif
188.002	1	4	2	3	0.207	4	0	4_2.gif
189.002	1	3	2	4	0.177	3	0	3_2.gif
190.002	1	2	2	3	0.144	4	0	2_2.gif
191.002	1	3	2	4	0.034	3	0	3_2.gif
192.003	1	1	0	1	0.598	1	1	1_0.gif
193.003	1	3	0	3	0.487	3	1	3_0.gif
194.003	1	2	0	2	0.393	2	1	2_0.gif
195.003	1	3	0	3	0.409	3	1	3_0.gif
196.003	1	4	0	4	0.37	4	1	4_0.gif
197.003	1	2	0	2	0.385	2	1	2_0.gif
198.003	1	1	0	1	0.369	1	1	1_0.gif
199.003	1	3	0	3	0.468	3	1	3_0.gif
200.003	1	2	0	2	0.427	2	1	2_0.gif
201.003	1	1	0	1	0.237	1	1	1_0.gif
