onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	2	0	2	0.678	2	1	2_0.gif
1	1	1	0	2	0.009	1	0	1_0.gif
2	1	3	0	3	0.445	3	1	3_0.gif
3	1	2	0	2	0.477	2	1	2_0.gif
4	1	1	0	1	0.349	1	1	1_0.gif
5	1	2	0	2	0.486	2	1	2_0.gif
6	1	3	0	3	0.357	3	1	3_0.gif
7	1	2	0	2	0.348	2	1	2_0.gif
8	1	4	0	4	0.643	4	1	4_0.gif
9	1	1	0	1	0.39	1	1	1_0.gif
10	1	3	0	3	0.439	3	1	3_0.gif
11	1	4	0	4	0.536	4	1	4_0.gif
12	1	2	0	2	0.369	2	1	2_0.gif
13	1	4	0	4	0.72	4	1	4_0.gif
14	1	1	0	1	0.521	1	1	1_0.gif
15	1	4	0	4	0.565	4	1	4_0.gif
16	1	1	2	6	0	1	n/a	1_2.gif
17	1	3	2	6	0	4	n/a	3_2.gif
18	1	2	2	1	0.395	1	1	2_2.gif
19	1	4	2	3	0.183	3	1	4_2.gif
20	1	2	2	2	0.651	2	1	2_2.gif
21	1	4	2	4	0.57	4	1	4_2.gif
22	1	2	2	2	0.404	2	1	2_2.gif
23	1	4	2	4	0.501	4	1	4_2.gif
24	1	3	2	2	0.329	2	1	3_2.gif
25	1	1	2	6	0	4	n/a	1_2.gif
26	1	2	2	3	0.656	3	1	2_2.gif
27	1	4	2	1	0.715	1	1	4_2.gif
28	1	2	2	2	0.749	2	1	2_2.gif
29	1	1	2	4	0.848	4	1	1_2.gif
30	1	2	2	4	0.009	2	0	2_2.gif
31	1	4	2	6	0	1	n/a	4_2.gif
32.001	1	2	0	2	0.852	2	1	2_0.gif
33.001	1	3	0	2	0.009	3	0	3_0.gif
34.001	1	1	0	1	0.468	1	1	1_0.gif
35.001	1	4	0	4	0.509	4	1	4_0.gif
36.001	1	2	0	2	0.397	2	1	2_0.gif
37.001	1	3	0	3	0.373	3	1	3_0.gif
38.001	1	4	0	4	0.548	4	1	4_0.gif
39.001	1	2	0	2	0.444	2	1	2_0.gif
40.001	1	1	0	1	0.396	1	1	1_0.gif
41.001	1	2	0	2	0.455	2	1	2_0.gif
42.001	1	4	0	4	0.536	4	1	4_0.gif
43.001	1	1	0	1	0.484	1	1	1_0.gif
44.001	1	3	0	3	0.374	3	1	3_0.gif
45.001	1	4	0	4	0.401	4	1	4_0.gif
46.001	1	2	0	2	0.313	2	1	2_0.gif
47.001	1	4	0	4	0.423	4	1	4_0.gif
48.001	1	1	2	1	0.435	2	0	1_2.gif
49.001	1	4	2	6	0	4	n/a	4_2.gif
50.001	1	2	2	1	0.423	1	1	2_2.gif
51.001	1	4	2	4	0.544	4	1	4_2.gif
52.001	1	2	2	2	0.404	2	1	2_2.gif
53.001	1	3	2	4	0.293	4	1	3_2.gif
54.001	1	4	2	2	0.152	2	1	4_2.gif
55.001	1	2	2	3	0.16	3	1	2_2.gif
56.001	1	3	2	4	0.009	4	1	3_2.gif
57.001	1	2	2	3	0.884	2	0	2_2.gif
58.001	1	1	2	3	0.009	3	1	1_2.gif
59.001	1	3	2	2	0.009	2	1	3_2.gif
60.001	1	1	2	6	0	1	n/a	1_2.gif
61.001	1	2	2	6	0	3	n/a	2_2.gif
62.001	1	3	2	1	0.527	1	1	3_2.gif
63.001	1	2	2	2	0.366	2	1	2_2.gif
64.002	1	1	0	3	0.27	1	0	1_0.gif
65.002	1	2	0	1	0.1	2	0	2_0.gif
66.002	1	3	0	2	0.008	3	0	3_0.gif
67.002	1	2	0	2	0.367	2	1	2_0.gif
68.002	1	4	0	4	0.454	4	1	4_0.gif
69.002	1	1	0	1	0.35	1	1	1_0.gif
70.002	1	3	0	3	0.298	3	1	3_0.gif
71.002	1	1	0	1	0.405	1	1	1_0.gif
72.002	1	4	0	4	0.391	4	1	4_0.gif
73.002	1	2	0	2	0.356	2	1	2_0.gif
74.002	1	3	0	3	0.323	3	1	3_0.gif
75.002	1	1	0	1	0.336	1	1	1_0.gif
76.002	1	4	0	4	0.455	4	1	4_0.gif
77.002	1	1	0	1	0.405	1	1	1_0.gif
78.002	1	3	0	3	0.345	3	1	3_0.gif
79.002	1	2	0	2	0.318	2	1	2_0.gif
80.002	1	4	2	4	0.35	3	0	4_2.gif
81.002	1	1	2	6	0	2	n/a	1_2.gif
82.002	1	3	2	4	0.589	4	1	3_2.gif
83.002	1	1	2	1	0.623	1	1	1_2.gif
84.002	1	4	2	3	0.615	3	1	4_2.gif
85.002	1	3	2	1	0.464	1	1	3_2.gif
86.002	1	4	2	4	0.387	4	1	4_2.gif
87.002	1	2	2	3	0.251	3	1	2_2.gif
88.002	1	1	2	4	0.144	4	1	1_2.gif
89.002	1	3	2	2	0.053	2	1	3_2.gif
90.002	1	1	2	1	0.009	1	1	1_2.gif
91.002	1	2	2	3	0.009	3	1	2_2.gif
92.002	1	3	2	4	0.009	1	0	3_2.gif
93.002	1	4	2	6	0	2	n/a	4_2.gif
94.002	1	2	2	4	0.816	3	0	2_2.gif
95.002	1	1	2	4	0.009	4	1	1_2.gif
96.003	1	3	0	3	0.855	3	1	3_0.gif
97.003	1	2	0	3	0.008	2	0	2_0.gif
98.003	1	1	0	1	0.401	1	1	1_0.gif
99.003	1	3	0	3	0.354	3	1	3_0.gif
100.003	1	4	0	4	0.354	4	1	4_0.gif
101.003	1	1	0	1	0.428	1	1	1_0.gif
102.003	1	3	0	3	0.404	3	1	3_0.gif
103.003	1	4	0	4	0.361	4	1	4_0.gif
104.003	1	1	0	1	0.343	1	1	1_0.gif
105.003	1	3	0	3	0.334	3	1	3_0.gif
106.003	1	4	0	4	0.322	4	1	4_0.gif
107.003	1	2	0	2	0.39	2	1	2_0.gif
108.003	1	4	0	4	0.545	4	1	4_0.gif
109.003	1	2	0	2	0.437	2	1	2_0.gif
110.003	1	4	0	4	0.535	4	1	4_0.gif
111.003	1	2	0	2	0.433	2	1	2_0.gif
112.003	1	4	2	6	0	4	n/a	4_2.gif
113.003	1	2	2	6	0	2	n/a	2_2.gif
114.003	1	3	2	4	0.665	4	1	3_2.gif
115.003	1	1	2	2	0.53	2	1	1_2.gif
116.003	1	3	2	3	0.435	3	1	3_2.gif
117.003	1	4	2	1	0.352	1	1	4_2.gif
118.003	1	3	2	3	0.259	3	1	3_2.gif
119.003	1	2	2	3	0.008	4	0	2_2.gif
120.003	1	4	2	3	0.024	3	1	4_2.gif
121.003	1	1	2	2	0.009	2	1	1_2.gif
122.003	1	2	2	6	0	4	n/a	2_2.gif
123.004	1	1	2	6	0	1	n/a	1_2.gif
124.004	1	2	2	1	0.709	2	0	2_2.gif
125.004	1	3	2	2	0.8	1	0	3_2.gif
126.004	1	1	2	2	0.009	2	1	1_2.gif
127.004	1	3	2	1	0.729	3	0	3_2.gif
128.004	1	2	0	1	0.008	2	0	2_0.gif
129.004	1	4	0	2	0.01	4	0	4_0.gif
130.005	1	3	0	3	0.548	3	1	3_0.gif
131.005	1	2	0	2	0.519	2	1	2_0.gif
132.005	1	3	0	3	0.455	3	1	3_0.gif
133.005	1	1	0	1	0.48	1	1	1_0.gif
134.005	1	2	0	2	0.404	2	1	2_0.gif
135.005	1	3	0	3	0.422	3	1	3_0.gif
136.005	1	2	0	2	0.338	2	1	2_0.gif
137.005	1	1	0	1	0.342	1	1	1_0.gif
138.005	1	4	0	4	0.388	4	1	4_0.gif
139.005	1	2	0	2	0.331	2	1	2_0.gif
140.005	1	4	0	4	0.489	4	1	4_0.gif
141.005	1	3	0	3	0.315	3	1	3_0.gif
142.005	1	4	0	4	0.497	4	1	4_0.gif
143.005	1	3	0	3	0.378	3	1	3_0.gif
144.006	1	4	2	6	0	4	n/a	4_2.gif
145.006	1	3	2	6	0	3	n/a	3_2.gif
146.006	1	4	2	4	0.447	4	1	4_2.gif
147.006	1	1	2	3	0.317	3	1	1_2.gif
148.006	1	4	2	4	0.211	4	1	4_2.gif
149.006	1	2	2	1	0.289	1	1	2_2.gif
150.006	1	3	2	2	0.455	4	0	3_2.gif
151.006	1	4	2	6	0	2	n/a	4_2.gif
152.006	1	1	2	3	0.884	3	1	1_2.gif
153.006	1	2	2	3	0.008	4	0	2_2.gif
154.006	1	3	2	4	0.008	1	0	3_2.gif
155.006	1	4	2	1	0.008	2	0	4_2.gif
156.006	1	3	2	3	0.633	3	1	3_2.gif
157.006	1	2	2	4	0.437	4	1	2_2.gif
158.006	1	4	2	3	0.261	3	1	4_2.gif
159.006	1	3	2	2	0.094	2	1	3_2.gif
160.006	1	1	0	4	0.008	1	0	1_0.gif
161.006	1	3	0	1	0.008	3	0	3_0.gif
162.006	1	1	0	3	0.009	1	0	1_0.gif
163.02	1	4	0	4	0.562	4	1	4_0.gif
164.02	1	1	0	1	0.407	1	1	1_0.gif
165.052	1	2	0	2	0.437	2	1	2_0.gif
166.052	1	3	0	3	0.483	3	1	3_0.gif
167.067	1	2	0	2	0.47	2	1	2_0.gif
168.082	1	1	0	1	0.411	1	1	1_0.gif
169.115	1	3	0	3	0.405	3	1	3_0.gif
170.145	1	4	0	3	0.375	4	0	4_0.gif
171.145	1	1	0	4	0.031	1	0	1_0.gif
172.145	1	2	0	2	0.389	2	1	2_0.gif
173.146	1	3	0	2	0.008	3	0	3_0.gif
174.146	1	1	0	1	0.447	1	1	1_0.gif
175.146	1	4	0	4	0.467	4	1	4_0.gif
176.147	1	2	2	6	0	1	n/a	2_2.gif
177.147	1	3	2	6	0	4	n/a	3_2.gif
178.147	1	2	2	2	0.471	2	1	2_2.gif
179.147	1	4	2	3	0.399	3	1	4_2.gif
180.147	1	2	2	2	0.298	2	1	2_2.gif
181.147	1	1	2	4	0.059	4	1	1_2.gif
182.147	1	4	2	2	0.243	2	1	4_2.gif
183.147	1	1	2	1	0.009	1	1	1_2.gif
184.147	1	4	2	4	0.009	4	1	4_2.gif
185.147	1	1	2	1	0.01	1	1	1_2.gif
186.147	1	3	2	4	0.009	4	1	3_2.gif
187.147	1	1	2	3	0.481	1	0	1_2.gif
188.147	1	4	2	1	0.368	3	0	4_2.gif
189.147	1	1	2	4	0.5	1	0	1_2.gif
190.147	1	4	2	1	0.294	4	0	4_2.gif
191.147	1	1	2	4	0.268	1	0	1_2.gif
192.148	1	3	0	1	0.367	3	0	3_0.gif
193.148	1	1	0	1	0.643	1	1	1_0.gif
194.148	1	4	0	4	0.521	4	1	4_0.gif
195.148	1	2	0	2	0.417	2	1	2_0.gif
196.148	1	1	0	1	0.378	1	1	1_0.gif
197.148	1	3	0	3	0.372	3	1	3_0.gif
198.148	1	2	0	2	0.391	2	1	2_0.gif
199.148	1	1	0	1	0.439	1	1	1_0.gif
200.148	1	2	0	2	0.463	2	1	2_0.gif
201.148	1	3	0	3	0.421	3	1	3_0.gif
202.148	1	2	0	2	0.43	2	1	2_0.gif
203.148	1	4	0	4	0.521	4	1	4_0.gif
