onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0.001	1	2	0	2	0.81	2	1	2_0.gif
1.001	1	4	0	2	0.008	4	0	4_0.gif
2.001	1	2	0	2	0.507	2	1	2_0.gif
3.001	1	1	0	1	0.714	1	1	1_0.gif
4.001	1	2	0	2	0.388	2	1	2_0.gif
5.001	1	3	0	3	0.498	3	1	3_0.gif
6.001	1	2	0	2	0.32	2	1	2_0.gif
7.001	1	1	0	1	0.343	1	1	1_0.gif
8.001	1	4	0	4	0.5	4	1	4_0.gif
9.001	1	2	0	2	0.38	2	1	2_0.gif
10.001	1	4	0	4	0.509	4	1	4_0.gif
11.001	1	1	0	1	0.373	1	1	1_0.gif
12.001	1	2	0	2	0.306	2	1	2_0.gif
13.001	1	4	0	4	0.39	4	1	4_0.gif
14.001	1	1	0	1	0.303	1	1	1_0.gif
15.001	1	3	0	3	0.318	3	1	3_0.gif
16.002	1	2	2	2	0.299	1	0	2_2.gif
17.002	1	3	2	6	0	3	n/a	3_2.gif
18.002	1	4	2	2	0.536	2	1	4_2.gif
19.002	1	1	2	3	0.321	3	1	1_2.gif
20.002	1	4	2	4	0.094	4	1	4_2.gif
21.002	1	3	2	1	0.049	1	1	3_2.gif
22.002	1	1	2	4	0.008	4	1	1_2.gif
23.002	1	2	2	1	0.008	3	0	2_2.gif
24.002	1	4	2	1	0.648	1	1	4_2.gif
25.002	1	3	2	2	0.744	2	1	3_2.gif
26.002	1	1	2	2	0.009	4	0	1_2.gif
27.002	1	3	2	3	0.381	3	1	3_2.gif
28.002	1	4	2	1	0.239	1	1	4_2.gif
29.002	1	2	2	3	0.125	3	1	2_2.gif
30.002	1	3	2	1	0.008	4	0	3_2.gif
31.002	1	1	2	4	0.008	2	0	1_2.gif
32.006	1	4	0	2	0.01	4	0	4_0.gif
33.006	1	3	0	6	0	3	n/a	3_0.gif
34.006	1	1	0	3	0.011	1	0	1_0.gif
35.006	1	3	0	3	0.433	3	1	3_0.gif
36.006	1	1	0	1	0.352	1	1	1_0.gif
37.007	1	2	0	2	0.382	2	1	2_0.gif
38.007	1	4	0	4	0.49	4	1	4_0.gif
39.007	1	1	0	1	0.277	1	1	1_0.gif
40.007	1	4	0	4	0.515	4	1	4_0.gif
41.007	1	3	0	3	0.413	3	1	3_0.gif
42.007	1	2	0	2	0.279	2	1	2_0.gif
43.007	1	1	0	1	0.299	1	1	1_0.gif
44.007	1	4	0	4	0.555	4	1	4_0.gif
45.007	1	2	0	2	0.328	2	1	2_0.gif
46.007	1	1	0	1	0.276	1	1	1_0.gif
47.007	1	2	0	2	0.369	2	1	2_0.gif
48.007	1	4	2	6	0	1	n/a	4_2.gif
49.007	1	1	2	6	0	2	n/a	1_2.gif
50.007	1	3	2	4	0.365	4	1	3_2.gif
51.007	1	2	2	1	0.276	1	1	2_2.gif
52.007	1	1	2	3	0.118	3	1	1_2.gif
53.007	1	3	2	2	0.107	2	1	3_2.gif
54.008	1	1	2	1	0.208	1	1	1_2.gif
55.008	1	3	2	3	0.188	3	1	3_2.gif
56.008	1	1	2	1	0.174	1	1	1_2.gif
57.008	1	3	2	3	0.195	3	1	3_2.gif
58.009	1	2	2	1	0.214	1	1	2_2.gif
