onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	1	0	1	0.645	1	1	1_0.gif
1	1	4	0	4	0.777	4	1	4_0.gif
2	1	2	0	4	0.008	2	0	2_0.gif
3	1	1	0	1	0.434	1	1	1_0.gif
4	1	4	0	4	0.375	4	1	4_0.gif
5	1	1	0	1	0.361	1	1	1_0.gif
6	1	2	0	2	0.478	2	1	2_0.gif
7	1	1	0	1	0.552	1	1	1_0.gif
8	1	3	0	3	0.569	3	1	3_0.gif
9	1	4	0	4	0.496	4	1	4_0.gif
10	1	2	0	2	0.418	2	1	2_0.gif
11	1	3	0	3	0.444	3	1	3_0.gif
12	1	1	0	1	0.513	1	1	1_0.gif
13	1	3	0	3	0.455	3	1	3_0.gif
14	1	4	0	4	0.407	4	1	4_0.gif
15	1	3	0	3	0.458	3	1	3_0.gif
16	1	4	2	6	0	4	n/a	4_2.gif
17	1	2	2	6	0	3	n/a	2_2.gif
18.001	1	1	2	4	0.343	4	1	1_2.gif
19.001	1	3	2	2	0.008	2	1	3_2.gif
20.001	1	2	2	1	0.263	1	1	2_2.gif
21.001	1	3	2	6	0	3	n/a	3_2.gif
22.001	1	2	2	2	0.302	2	1	2_2.gif
23.001	1	4	2	6	0	3	n/a	4_2.gif
24.001	1	1	2	2	0.212	2	1	1_2.gif
25.001	1	3	2	4	0.303	4	1	3_2.gif
26.001	1	1	2	1	0.998	1	1	1_2.gif
27.002	1	4	2	1	0.009	3	0	4_2.gif
28.002	1	1	2	1	0.778	1	1	1_2.gif
29.002	1	3	2	4	0.428	4	1	3_2.gif
30.002	1	1	2	6	0	1	n/a	1_2.gif
31.002	1	2	2	3	0.209	3	1	2_2.gif
32.003	1	4	0	4	0.99	4	1	4_0.gif
33.003	1	3	0	4	0.008	3	0	3_0.gif
34.003	1	1	0	1	0.379	1	1	1_0.gif
35.003	1	2	0	2	0.439	2	1	2_0.gif
36.003	1	4	0	4	0.41	4	1	4_0.gif
37.003	1	1	0	1	0.522	1	1	1_0.gif
38.003	1	4	0	4	0.679	4	1	4_0.gif
39.003	1	1	0	1	0.616	1	1	1_0.gif
40.003	1	3	0	3	0.446	3	1	3_0.gif
41.003	1	4	0	4	0.604	4	1	4_0.gif
42.003	1	2	0	2	0.353	2	1	2_0.gif
43.003	1	3	0	3	0.439	3	1	3_0.gif
44.003	1	1	0	1	0.468	1	1	1_0.gif
45.003	1	3	0	3	0.449	3	1	3_0.gif
46.003	1	4	0	4	0.466	4	1	4_0.gif
47.003	1	2	0	2	0.345	2	1	2_0.gif
48.003	1	1	2	6	0	4	n/a	1_2.gif
49.003	1	3	2	6	0	2	n/a	3_2.gif
50.003	1	1	2	1	0.39	1	1	1_2.gif
51.003	1	2	2	1	0.756	3	0	2_2.gif
52.003	1	3	2	2	0.594	1	0	3_2.gif
53.003	1	1	2	2	0.792	2	1	1_2.gif
54.003	1	2	2	3	0.136	3	1	2_2.gif
55.003	1	1	2	1	0.85	1	1	1_2.gif
56.003	1	4	2	1	0.009	2	0	4_2.gif
57.003	1	2	2	6	0	1	n/a	2_2.gif
58.003	1	4	2	4	0.044	4	1	4_2.gif
59.003	1	2	2	6	0	2	n/a	2_2.gif
60.003	1	3	2	6	0	4	n/a	3_2.gif
61.003	1	1	2	2	0.784	2	1	1_2.gif
62.003	1	3	2	3	0.101	3	1	3_2.gif
63.003	1	1	2	1	0.977	1	1	1_2.gif
64.005	1	2	0	1	0.009	2	0	2_0.gif
65.005	1	1	0	2	0.01	1	0	1_0.gif
66.005	1	3	0	3	0.503	3	1	3_0.gif
67.005	1	4	0	4	0.592	4	1	4_0.gif
68.005	1	2	0	2	0.394	2	1	2_0.gif
69.005	1	4	0	4	0.602	4	1	4_0.gif
70.005	1	3	0	3	0.364	3	1	3_0.gif
71.005	1	4	0	4	0.528	4	1	4_0.gif
72.005	1	1	0	1	0.683	1	1	1_0.gif
73.005	1	2	0	2	0.376	2	1	2_0.gif
74.005	1	4	0	4	0.436	4	1	4_0.gif
75.005	1	3	0	3	0.363	3	1	3_0.gif
76.005	1	4	0	4	0.527	4	1	4_0.gif
77.005	1	2	0	2	0.374	2	1	2_0.gif
78.005	1	1	0	1	0.427	1	1	1_0.gif
79.005	1	3	0	3	0.381	3	1	3_0.gif
80.005	1	4	2	6	0	1	n/a	4_2.gif
81.005	1	2	2	4	0.808	3	0	2_2.gif
82.005	1	4	2	4	0.009	4	1	4_2.gif
83.005	1	3	2	4	0.899	2	0	3_2.gif
84.005	1	2	2	4	0.009	4	1	2_2.gif
85.005	1	1	2	3	0.929	3	1	1_2.gif
86.005	1	2	2	3	0.009	2	0	2_2.gif
87.005	1	3	2	1	0.473	1	1	3_2.gif
88.005	1	1	2	2	0.906	2	1	1_2.gif
89.005	1	3	2	2	0.009	3	0	3_2.gif
90.005	1	4	2	1	0.385	1	1	4_2.gif
91.005	1	2	2	4	0.982	3	0	2_2.gif
92.005	1	4	2	4	0.009	4	1	4_2.gif
93.005	1	2	2	6	0	2	n/a	2_2.gif
94.005	1	1	2	4	0.669	4	1	1_2.gif
95.005	1	4	2	2	0.009	2	1	4_2.gif
96.006	1	2	0	6	0	2	n/a	2_0.gif
97.006	1	3	0	3	0.589	3	1	3_0.gif
98.006	1	4	0	6	0	4	n/a	4_0.gif
99.006	1	2	0	2	0.763	2	1	2_0.gif
100.006	1	3	0	3	0.634	3	1	3_0.gif
101.006	1	4	0	4	0.448	4	1	4_0.gif
102.006	1	2	0	2	0.36	2	1	2_0.gif
103.006	1	3	0	3	0.277	3	1	3_0.gif
104.006	1	1	0	1	0.535	1	1	1_0.gif
105.006	1	4	0	4	0.493	4	1	4_0.gif
106.006	1	1	0	1	0.489	1	1	1_0.gif
107.006	1	3	0	3	0.475	3	1	3_0.gif
108.006	1	1	0	1	0.6	1	1	1_0.gif
