onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	3	0	6	0	3	n/a	3_0.gif
1	1	2	0	3	0.1	2	0	2_0.gif
2	1	1	0	2	0.003	1	0	1_0.gif
3	1	2	0	2	0.491	2	1	2_0.gif
4	1	4	0	2	0.003	4	0	4_0.gif
5	1	1	0	4	0.003	1	0	1_0.gif
6	1	2	0	1	0.003	2	0	2_0.gif
7	1	1	0	2	0.003	1	0	1_0.gif
8	1	4	0	4	0.483	4	1	4_0.gif
9	1	2	0	2	0.491	2	1	2_0.gif
10	1	4	0	2	0.024	4	0	4_0.gif
11	1	1	0	1	0.414	1	1	1_0.gif
12	1	2	0	2	0.352	2	1	2_0.gif
13	1	1	0	1	0.402	1	1	1_0.gif
14	1	2	0	2	0.39	2	1	2_0.gif
15	1	1	0	1	0.368	1	1	1_0.gif
16	1	2	2	6	0	2	n/a	2_2.gif
17	1	4	2	6	0	1	n/a	4_2.gif
18	1	2	2	2	0.095	2	1	2_2.gif
19	1	3	2	4	0.003	4	1	3_2.gif
20	1	2	2	2	0.011	2	1	2_2.gif
21	1	1	2	3	0.036	3	1	1_2.gif
22	1	4	2	2	0.041	2	1	4_2.gif
23	1	1	2	1	0.071	1	1	1_2.gif
24	1	4	2	4	0.094	4	1	4_2.gif
25	1	2	2	1	0.096	1	1	2_2.gif
26	1	1	2	4	0.166	4	1	1_2.gif
27	1	2	2	2	0.152	2	1	2_2.gif
28	1	1	2	1	0.181	1	1	1_2.gif
29	1	4	2	2	0.146	2	1	4_2.gif
30	1	1	2	1	0.168	1	1	1_2.gif
31	1	2	2	4	0.137	4	1	2_2.gif
32.001	1	4	0	1	0.047	4	0	4_0.gif
33.001	1	1	0	4	0.003	1	0	1_0.gif
34.001	1	2	0	2	0.282	2	1	2_0.gif
35.001	1	3	0	3	0.419	3	1	3_0.gif
36.001	1	1	0	3	0.003	1	0	1_0.gif
37.001	1	3	0	1	0.003	3	0	3_0.gif
38.001	1	4	0	3	0.003	4	0	4_0.gif
39.001	1	2	0	4	0.003	2	0	2_0.gif
40.001	1	3	0	2	0.003	3	0	3_0.gif
41.001	1	2	0	3	0.003	2	0	2_0.gif
42.001	1	4	0	2	0.003	4	0	4_0.gif
43.001	1	3	0	4	0.003	3	0	3_0.gif
44.001	1	1	0	3	0.003	1	0	1_0.gif
45.001	1	2	0	1	0.003	2	0	2_0.gif
46.001	1	1	0	1	0.415	1	1	1_0.gif
47.001	1	4	0	4	0.387	4	1	4_0.gif
48.002	1	3	2	6	0	1	n/a	3_2.gif
49.002	1	2	2	6	0	4	n/a	2_2.gif
50.002	1	3	2	3	0.243	3	1	3_2.gif
51.002	1	4	2	2	0.174	2	1	4_2.gif
52.002	1	1	2	3	0.162	3	1	1_2.gif
53.002	1	2	2	4	0.17	4	1	2_2.gif
54.002	1	4	2	1	0.112	1	1	4_2.gif
55.002	1	3	2	2	0.131	2	1	3_2.gif
56.002	1	1	2	4	0.095	4	1	1_2.gif
57.002	1	4	2	3	0.047	3	1	4_2.gif
58.002	1	1	2	1	0.056	1	1	1_2.gif
59.002	1	3	2	4	0.11	4	1	3_2.gif
60.002	1	2	2	1	0.123	1	1	2_2.gif
61.002	1	3	2	3	0.099	3	1	3_2.gif
62.002	1	2	2	2	0.178	2	1	2_2.gif
63.002	1	3	2	3	0.103	3	1	3_2.gif
64.002	1	1	0	2	0.003	1	0	1_0.gif
65.002	1	3	0	1	0.003	3	0	3_0.gif
66.002	1	4	0	3	0.003	4	0	4_0.gif
