onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	2	0	2	0.853	2	1	2_0.gif
1	1	1	0	2	0.014	1	0	1_0.gif
2	1	4	0	6	0	4	n/a	4_0.gif
3	1	2	0	2	0.462	2	1	2_0.gif
4	1	1	0	1	0.392	1	1	1_0.gif
5	1	4	0	6	0	4	n/a	4_0.gif
6	1	2	0	2	0.434	2	1	2_0.gif
7	1	3	0	3	0.342	3	1	3_0.gif
8	1	1	0	1	0.318	1	1	1_0.gif
9	1	4	0	4	0.443	4	1	4_0.gif
10	1	3	0	3	0.364	3	1	3_0.gif
11	1	1	0	1	0.375	1	1	1_0.gif
12	1	3	0	3	0.403	3	1	3_0.gif
13	1	4	0	4	0.369	4	1	4_0.gif
14	1	1	0	1	0.364	1	1	1_0.gif
15	1	3	0	3	0.384	3	1	3_0.gif
16	1	1	2	6	0	1	n/a	1_2.gif
17	1	4	2	6	0	3	n/a	4_2.gif
18	1	2	2	1	0.519	1	1	2_2.gif
19	1	1	2	4	0.391	4	1	1_2.gif
20	1	4	2	2	0.336	2	1	4_2.gif
21	1	2	2	1	0.284	1	1	2_2.gif
22	1	4	2	4	0.389	4	1	4_2.gif
23	1	1	2	2	0.298	2	1	1_2.gif
24	1	3	2	4	0.314	4	1	3_2.gif
25	1	4	2	1	0.338	1	1	4_2.gif
26	1	3	2	3	0.288	3	1	3_2.gif
27	1	2	2	4	0.367	4	1	2_2.gif
28	1	1	2	3	0.785	3	1	1_2.gif
29	1	4	2	2	0.633	2	1	4_2.gif
30.001	1	2	2	1	0.467	1	1	2_2.gif
31.001	1	4	2	4	0.426	4	1	4_2.gif
32.002	1	1	0	1	0.654	1	1	1_0.gif
33.002	1	3	0	3	0.412	3	1	3_0.gif
34.002	1	4	0	4	0.424	4	1	4_0.gif
35.002	1	2	0	2	0.374	2	1	2_0.gif
36.002	1	3	0	3	0.37	3	1	3_0.gif
37.002	1	2	0	2	0.436	2	1	2_0.gif
38.002	1	4	0	4	0.436	4	1	4_0.gif
39.002	1	1	0	1	0.405	1	1	1_0.gif
40.002	1	2	0	2	0.334	2	1	2_0.gif
41.002	1	1	0	1	0.422	1	1	1_0.gif
42.002	1	4	0	4	0.358	4	1	4_0.gif
43.002	1	2	0	2	0.375	2	1	2_0.gif
44.002	1	4	0	4	0.543	4	1	4_0.gif
45.002	1	2	0	2	0.442	2	1	2_0.gif
46.002	1	3	0	3	0.381	3	1	3_0.gif
47.002	1	1	0	6	0	1	n/a	1_0.gif
48.002	1	4	2	6	0	3	n/a	4_2.gif
49.002	1	3	2	6	0	1	n/a	3_2.gif
50.002	1	1	2	4	0.628	4	1	1_2.gif
51.002	1	2	2	3	0.375	3	1	2_2.gif
52.002	1	3	2	1	0.584	1	1	3_2.gif
53.002	1	1	2	2	0.47	2	1	1_2.gif
54.002	1	2	2	3	0.484	3	1	2_2.gif
55.002	1	3	2	1	0.461	1	1	3_2.gif
56.002	1	4	2	2	0.415	2	1	4_2.gif
57.002	1	1	2	3	0.397	3	1	1_2.gif
58.002	1	2	2	4	0.49	4	1	2_2.gif
59.002	1	1	2	1	0.385	1	1	1_2.gif
60.002	1	4	2	2	0.342	2	1	4_2.gif
61.002	1	2	2	1	0.356	1	1	2_2.gif
62.002	1	4	2	4	0.551	4	1	4_2.gif
63.002	1	1	2	2	0.447	2	1	1_2.gif
64.003	1	3	0	3	0.631	3	1	3_0.gif
65.003	1	1	0	1	0.402	1	1	1_0.gif
66.003	1	4	0	4	0.429	4	1	4_0.gif
67.003	1	2	0	2	0.325	2	1	2_0.gif
68.003	1	3	0	3	0.37	3	1	3_0.gif
69.003	1	1	0	1	0.379	1	1	1_0.gif
70.003	1	2	0	2	0.343	2	1	2_0.gif
71.003	1	4	0	4	0.589	4	1	4_0.gif
72.003	1	1	0	6	0	1	n/a	1_0.gif
73.003	1	4	0	4	0.443	4	1	4_0.gif
74.003	1	1	0	1	0.376	1	1	1_0.gif
75.003	1	3	0	3	0.341	3	1	3_0.gif
76.003	1	4	0	4	0.371	4	1	4_0.gif
77.003	1	3	0	3	0.351	3	1	3_0.gif
78.003	1	4	0	4	0.552	4	1	4_0.gif
79.003	1	2	0	2	0.44	2	1	2_0.gif
80.003	1	1	2	1	0.519	4	0	1_2.gif
81.003	1	4	2	6	0	2	n/a	4_2.gif
82.003	1	2	2	6	0	1	n/a	2_2.gif
83.003	1	4	2	1	0.573	4	0	4_2.gif
84.003	1	1	2	4	0.278	2	0	1_2.gif
85.003	1	3	2	2	0.015	4	0	3_2.gif
86.003	1	4	2	6	0	1	n/a	4_2.gif
87.003	1	3	2	6	0	3	n/a	3_2.gif
88.003	1	4	2	3	0.08	4	0	4_2.gif
89.003	1	1	2	4	0.014	3	0	1_2.gif
90.003	1	2	2	4	0.314	4	1	2_2.gif
91.003	1	4	2	1	0.249	1	1	4_2.gif
92.003	1	2	2	2	0.179	2	1	2_2.gif
93.003	1	3	2	4	0.014	4	1	3_2.gif
94.003	1	4	2	2	0.014	2	1	4_2.gif
95.003	1	3	2	3	0.015	3	1	3_2.gif
96.005	1	1	0	1	0.622	1	1	1_0.gif
97.005	1	2	0	2	0.368	2	1	2_0.gif
98.005	1	1	0	1	0.407	1	1	1_0.gif
99.005	1	4	0	4	0.481	4	1	4_0.gif
100.005	1	3	0	3	0.379	3	1	3_0.gif
101.005	1	4	0	4	0.423	4	1	4_0.gif
102.005	1	3	0	3	0.362	3	1	3_0.gif
103.005	1	4	0	4	0.395	4	1	4_0.gif
104.005	1	2	0	2	0.402	2	1	2_0.gif
105.005	1	4	0	4	0.467	4	1	4_0.gif
106.005	1	1	0	1	0.424	1	1	1_0.gif
107.005	1	4	0	4	0.499	4	1	4_0.gif
108.005	1	1	0	1	0.461	1	1	1_0.gif
109.005	1	3	0	3	0.591	3	1	3_0.gif
110.005	1	1	0	1	0.568	1	1	1_0.gif
111.005	1	3	0	3	0.63	3	1	3_0.gif
112.005	1	1	2	6	0	1	n/a	1_2.gif
113.006	1	3	2	6	0	3	n/a	3_2.gif
114.006	1	2	2	1	0.505	1	1	2_2.gif
115.006	1	4	2	3	0.222	3	1	4_2.gif
116.006	1	3	2	2	0.066	2	1	3_2.gif
117.006	1	1	2	4	0.417	4	1	1_2.gif
118.006	1	4	2	3	0.37	3	1	4_2.gif
119.006	1	1	2	1	0.244	1	1	1_2.gif
120.006	1	3	2	4	0.306	4	1	3_2.gif
121.006	1	4	2	1	0.33	1	1	4_2.gif
122.006	1	3	2	3	0.324	3	1	3_2.gif
123.006	1	1	2	4	0.205	4	1	1_2.gif
124.006	1	3	2	6	0	3	n/a	3_2.gif
125.006	1	2	2	6	0	1	n/a	2_2.gif
126.006	1	1	2	1	0.673	3	0	1_2.gif
127.006	1	4	2	1	0.014	2	0	4_2.gif
128.006	1	3	0	3	0.522	3	1	3_0.gif
129.007	1	2	0	2	0.335	2	1	2_0.gif
130.007	1	1	0	1	0.381	1	1	1_0.gif
131.007	1	4	0	4	0.442	4	1	4_0.gif
132.007	1	3	0	3	0.451	3	1	3_0.gif
133.007	1	4	0	4	0.473	4	1	4_0.gif
134.007	1	3	0	3	0.526	3	1	3_0.gif
135.007	1	4	0	4	0.61	4	1	4_0.gif
136.007	1	3	0	3	0.464	3	1	3_0.gif
137.007	1	1	0	1	0.45	1	1	1_0.gif
138.007	1	3	0	3	0.405	3	1	3_0.gif
139.007	1	2	0	2	0.412	2	1	2_0.gif
140.007	1	1	0	1	0.406	1	1	1_0.gif
141.007	1	3	0	3	0.509	3	1	3_0.gif
142.007	1	2	0	2	0.366	2	1	2_0.gif
143.007	1	1	0	1	0.364	1	1	1_0.gif
144.007	1	4	2	6	0	2	n/a	4_2.gif
145.007	1	3	2	6	0	1	n/a	3_2.gif
146.007	1	1	2	4	0.407	4	1	1_2.gif
147.007	1	4	2	3	0.125	3	1	4_2.gif
148.007	1	3	2	1	0.015	1	1	3_2.gif
149.007	1	4	2	4	0.014	4	1	4_2.gif
150.007	1	1	2	3	0.014	3	1	1_2.gif
151.007	1	4	2	3	0.614	4	0	4_2.gif
152.007	1	3	2	1	0.724	1	1	3_2.gif
153.007	1	2	2	1	0.015	4	0	2_2.gif
154.007	1	1	2	3	0.042	3	1	1_2.gif
155.007	1	2	2	2	0.015	2	1	2_2.gif
156.007	1	1	2	2	0.875	1	0	1_2.gif
157.007	1	2	2	2	0.014	2	1	2_2.gif
158.007	1	4	2	1	0.255	1	1	4_2.gif
159.007	1	1	2	6	0	2	n/a	1_2.gif
160.008	1	4	0	4	0.587	4	1	4_0.gif
161.008	1	1	0	1	0.365	1	1	1_0.gif
162.008	1	2	0	2	0.293	2	1	2_0.gif
163.008	1	3	0	3	0.421	3	1	3_0.gif
164.008	1	2	0	2	0.336	2	1	2_0.gif
165.008	1	1	0	1	0.442	1	1	1_0.gif
166.008	1	4	0	4	0.453	4	1	4_0.gif
167.008	1	3	0	3	0.579	3	1	3_0.gif
168.008	1	2	0	2	0.4	2	1	2_0.gif
169.008	1	3	0	3	0.439	3	1	3_0.gif
170.008	1	4	0	4	0.514	4	1	4_0.gif
171.008	1	3	0	3	0.46	3	1	3_0.gif
172.008	1	1	0	1	0.36	1	1	1_0.gif
173.008	1	2	0	2	0.352	2	1	2_0.gif
174.008	1	1	0	1	0.526	1	1	1_0.gif
175.008	1	3	0	3	0.493	3	1	3_0.gif
176.009	1	1	2	6	0	1	n/a	1_2.gif
177.009	1	2	2	6	0	3	n/a	2_2.gif
178.009	1	1	2	1	0.49	1	1	1_2.gif
179.009	1	4	2	2	0.322	2	1	4_2.gif
180.009	1	1	2	1	0.353	1	1	1_2.gif
181.009	1	4	2	4	0.325	4	1	4_2.gif
182.009	1	2	2	1	0.28	1	1	2_2.gif
