onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	3	0	6	0	3	n/a	3_0.gif
1	1	2	0	2	0.734	2	1	2_0.gif
2	1	4	0	6	0	4	n/a	4_0.gif
3	1	2	0	4	0.016	2	0	2_0.gif
4	1	3	0	3	0.354	3	1	3_0.gif
5	1	4	0	6	0	4	n/a	4_0.gif
6	1	2	0	2	0.481	2	1	2_0.gif
7	1	1	0	1	0.511	1	1	1_0.gif
8	1	4	0	4	0.831	4	1	4_0.gif
9	1	2	0	2	0.422	2	1	2_0.gif
10	1	4	0	6	0	4	n/a	4_0.gif
11	1	1	0	1	0.665	1	1	1_0.gif
12	1	2	0	2	0.406	2	1	2_0.gif
13	1	1	0	1	0.51	1	1	1_0.gif
14	1	2	0	2	0.423	2	1	2_0.gif
15	1	1	0	1	0.547	1	1	1_0.gif
16.001	1	2	2	6	0	2	n/a	2_2.gif
17.001	1	4	2	6	0	1	n/a	4_2.gif
18.001	1	3	2	2	0.879	2	1	3_2.gif
19.001	1	1	2	2	0.003	4	0	1_2.gif
20.001	1	2	2	4	0.003	3	0	2_2.gif
21.001	1	4	2	1	0.641	1	1	4_2.gif
22.001	1	1	2	2	0.822	2	1	1_2.gif
23.001	1	4	2	2	0.003	4	0	4_2.gif
24.001	1	1	2	4	0.003	1	0	1_2.gif
25.001	1	3	2	4	0.66	4	1	3_2.gif
26.001	1	4	2	1	0.385	1	1	4_2.gif
27.001	1	3	2	3	0.429	3	1	3_2.gif
28.001	1	2	2	4	0.402	4	1	2_2.gif
29.001	1	1	2	3	0.003	3	1	1_2.gif
30.001	1	4	2	1	0.95	2	0	4_2.gif
31.001	1	1	2	1	0.003	1	1	1_2.gif
32.001	1	2	0	4	0.003	2	0	2_0.gif
33.001	1	4	0	2	0.003	4	0	4_0.gif
34.001	1	1	0	4	0.09	1	0	1_0.gif
35.001	1	4	0	4	0.821	4	1	4_0.gif
36.001	1	3	0	4	0.003	3	0	3_0.gif
37.001	1	1	0	1	0.692	1	1	1_0.gif
38.001	1	2	0	2	0.463	2	1	2_0.gif
