onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	1	0	1	0.495	1	1	1_0.gif
1	1	3	0	3	0.598	3	1	3_0.gif
2	1	1	0	6	0	1	n/a	1_0.gif
3	1	4	0	4	0.657	4	1	4_0.gif
4	1	1	0	1	0.451	1	1	1_0.gif
5	1	2	0	2	0.556	2	1	2_0.gif
6	1	4	0	4	0.487	4	1	4_0.gif
7	1	3	0	3	0.545	3	1	3_0.gif
8	1	2	0	2	0.525	2	1	2_0.gif
9	1	1	0	1	0.467	1	1	1_0.gif
10	1	2	0	2	0.484	2	1	2_0.gif
11	1	3	0	3	0.561	3	1	3_0.gif
12	1	4	0	4	0.515	4	1	4_0.gif
13	1	3	0	3	0.582	3	1	3_0.gif
14	1	4	0	4	0.488	4	1	4_0.gif
15	1	3	0	3	0.492	3	1	3_0.gif
16	1	4	2	6	0	4	n/a	4_2.gif
17	1	2	2	6	0	3	n/a	2_2.gif
18	1	1	2	4	0.31	4	1	1_2.gif
19	1	3	2	2	0.252	2	1	3_2.gif
20	1	4	2	1	0.275	1	1	4_2.gif
21	1	2	2	3	0.304	3	1	2_2.gif
22	1	3	2	4	0.305	4	1	3_2.gif
23	1	1	2	2	0.341	2	1	1_2.gif
24	1	4	2	3	0.427	3	1	4_2.gif
25	1	1	2	1	0.325	1	1	1_2.gif
26	1	2	2	4	0.347	4	1	2_2.gif
27	1	3	2	1	0.329	1	1	3_2.gif
28	1	4	2	4	0.312	2	0	4_2.gif
29	1	3	2	6	0	3	n/a	3_2.gif
30	1	4	2	4	0.862	4	1	4_2.gif
31	1	3	2	4	0.003	3	0	3_2.gif
32	1	2	0	2	0.815	2	1	2_0.gif
33	1	1	0	2	0.003	1	0	1_0.gif
34	1	2	0	2	0.518	2	1	2_0.gif
35	1	1	0	1	0.43	1	1	1_0.gif
36	1	2	0	2	0.37	2	1	2_0.gif
37	1	1	0	1	0.309	1	1	1_0.gif
38	1	4	0	4	0.443	4	1	4_0.gif
39	1	1	0	1	0.545	1	1	1_0.gif
40	1	3	0	3	0.639	3	1	3_0.gif
41	1	4	0	4	0.485	4	1	4_0.gif
42	1	1	0	1	0.501	1	1	1_0.gif
43	1	3	0	3	0.521	3	1	3_0.gif
44	1	1	0	1	0.579	1	1	1_0.gif
45	1	3	0	3	0.463	3	1	3_0.gif
46	1	4	0	4	0.559	4	1	4_0.gif
47	1	2	0	2	0.555	2	1	2_0.gif
48	1	1	2	6	0	4	n/a	1_2.gif
49	1	3	2	6	0	2	n/a	3_2.gif
50	1	1	2	1	0.286	1	1	1_2.gif
51	1	2	2	3	0.208	3	1	2_2.gif
52	1	1	2	1	0.183	1	1	1_2.gif
53	1	2	2	2	0.142	2	1	2_2.gif
54	1	1	2	1	0.201	1	1	1_2.gif
55	1	4	2	2	0.183	2	1	4_2.gif
56	1	2	2	1	0.107	1	1	2_2.gif
57	1	3	2	4	0.14	4	1	3_2.gif
58	1	4	2	2	0.194	2	1	4_2.gif
59	1	2	2	3	0.199	3	1	2_2.gif
60	1	4	2	4	0.195	4	1	4_2.gif
61	1	1	2	2	0.117	2	1	1_2.gif
62	1	3	2	4	0.113	4	1	3_2.gif
63	1	1	2	1	0.15	1	1	1_2.gif
64.001	1	2	0	3	0.1	2	0	2_0.gif
65.001	1	1	0	2	0.283	1	0	1_0.gif
66.001	1	3	0	1	0.053	3	0	3_0.gif
67.001	1	2	0	2	0.266	2	1	2_0.gif
68.001	1	4	0	4	0.412	4	1	4_0.gif
69.001	1	2	0	2	0.34	2	1	2_0.gif
70.001	1	4	0	4	0.338	4	1	4_0.gif
71.001	1	3	0	3	0.463	3	1	3_0.gif
72.001	1	4	0	4	0.503	4	1	4_0.gif
73.001	1	1	0	1	0.466	1	1	1_0.gif
74.001	1	2	0	2	0.473	2	1	2_0.gif
75.001	1	4	0	4	0.35	4	1	4_0.gif
76.001	1	3	0	3	0.519	3	1	3_0.gif
77.001	1	2	0	2	0.486	2	1	2_0.gif
78.001	1	3	0	3	0.497	3	1	3_0.gif
79.001	1	1	0	1	0.445	1	1	1_0.gif
80.001	1	3	2	6	0	3	n/a	3_2.gif
81.001	1	4	2	6	0	1	n/a	4_2.gif
82.001	1	3	2	3	0.228	3	1	3_2.gif
83.001	1	2	2	4	0.096	4	1	2_2.gif
84.001	1	3	2	3	0.066	3	1	3_2.gif
85.001	1	2	2	2	0.158	2	1	2_2.gif
86.001	1	3	2	3	0.186	3	1	3_2.gif
87.001	1	1	2	2	0.311	2	1	1_2.gif
88.001	1	4	2	3	0.187	3	1	4_2.gif
89.001	1	1	2	1	0.202	1	1	1_2.gif
90.001	1	2	2	4	0.185	4	1	2_2.gif
91.001	1	3	2	1	0.179	1	1	3_2.gif
92.001	1	4	2	4	0.155	2	0	4_2.gif
93.001	1	1	2	2	0.3	3	0	1_2.gif
94.001	1	2	2	6	0	4	n/a	2_2.gif
95.001	1	1	2	1	0.393	1	1	1_2.gif
96.001	1	2	0	2	0.314	2	1	2_0.gif
97.001	1	1	0	2	0.397	1	0	1_0.gif
98.001	1	3	0	6	0	3	n/a	3_0.gif
99.001	1	2	0	2	0.636	2	1	2_0.gif
100.001	1	3	0	3	0.499	3	1	3_0.gif
101.001	1	1	0	1	0.452	1	1	1_0.gif
102.001	1	4	0	4	0.451	4	1	4_0.gif
103.001	1	3	0	3	0.482	3	1	3_0.gif
104.001	1	4	0	4	0.576	4	1	4_0.gif
105.001	1	3	0	3	0.55	3	1	3_0.gif
106.001	1	1	0	1	0.547	1	1	1_0.gif
107.001	1	2	0	2	0.543	2	1	2_0.gif
108.001	1	4	0	4	0.514	4	1	4_0.gif
109.001	1	2	0	2	0.528	2	1	2_0.gif
110.001	1	3	0	3	0.568	3	1	3_0.gif
111.001	1	2	0	2	0.474	2	1	2_0.gif
112.001	1	4	2	4	0.399	3	0	4_2.gif
113.001	1	2	2	6	0	2	n/a	2_2.gif
114.002	1	4	2	4	0.491	4	1	4_2.gif
115.002	1	3	2	2	0.208	2	1	3_2.gif
116.002	1	4	2	4	0.21	4	1	4_2.gif
117.002	1	1	2	3	0.225	3	1	1_2.gif
118.002	1	2	2	4	0.206	4	1	2_2.gif
119.002	1	3	2	1	0.141	1	1	3_2.gif
120.002	1	4	2	2	0.237	2	1	4_2.gif
121.002	1	3	2	3	0.191	3	1	3_2.gif
122.002	1	2	2	4	0.224	4	1	2_2.gif
123.002	1	4	2	3	0.13	3	1	4_2.gif
124.002	1	1	2	2	0.308	2	1	1_2.gif
125.002	1	3	2	4	0.299	4	1	3_2.gif
126.002	1	4	2	1	0.21	1	1	4_2.gif
127.002	1	1	2	3	0.26	3	1	1_2.gif
128.002	1	2	0	4	0.318	2	0	2_0.gif
129.002	1	1	0	6	0	1	n/a	1_0.gif
130.002	1	3	0	3	0.459	3	1	3_0.gif
131.002	1	1	0	1	0.451	1	1	1_0.gif
132.002	1	3	0	3	0.503	3	1	3_0.gif
133.002	1	2	0	2	0.557	2	1	2_0.gif
134.002	1	3	0	3	0.46	3	1	3_0.gif
135.002	1	1	0	1	0.477	1	1	1_0.gif
136.002	1	2	0	2	0.475	2	1	2_0.gif
137.002	1	1	0	1	0.554	1	1	1_0.gif
138.002	1	3	0	3	0.493	3	1	3_0.gif
139.002	1	2	0	2	0.402	2	1	2_0.gif
140.002	1	4	0	4	0.476	4	1	4_0.gif
141.002	1	3	0	3	0.443	3	1	3_0.gif
142.002	1	1	0	1	0.329	1	1	1_0.gif
143.002	1	2	0	2	0.43	2	1	2_0.gif
144.002	1	3	2	6	0	1	n/a	3_2.gif
145.002	1	4	2	6	0	2	n/a	4_2.gif
146.002	1	3	2	3	0.23	3	1	3_2.gif
147.002	1	4	2	4	0.175	4	1	4_2.gif
148.002	1	1	2	3	0.073	3	1	1_2.gif
149.002	1	3	2	4	0.137	4	1	3_2.gif
150.002	1	2	2	1	0.091	1	1	2_2.gif
151.002	1	1	2	3	0.1	3	1	1_2.gif
152.002	1	2	2	2	0.156	2	1	2_2.gif
153.002	1	4	2	1	0.147	1	1	4_2.gif
154.002	1	2	2	2	0.133	2	1	2_2.gif
155.002	1	3	2	4	0.149	4	1	3_2.gif
156.002	1	4	2	2	0.162	2	1	4_2.gif
157.002	1	3	2	3	0.259	3	1	3_2.gif
158.002	1	4	2	4	0.229	4	1	4_2.gif
159.002	1	1	2	3	0.201	3	1	1_2.gif
160.002	1	2	0	4	0.209	2	0	2_0.gif
161.002	1	4	0	4	0.458	4	1	4_0.gif
162.002	1	1	0	1	0.476	1	1	1_0.gif
163.002	1	2	0	2	0.429	2	1	2_0.gif
164.002	1	1	0	1	0.48	1	1	1_0.gif
165.002	1	2	0	2	0.408	2	1	2_0.gif
166.002	1	3	0	3	0.544	3	1	3_0.gif
167.002	1	4	0	4	0.508	4	1	4_0.gif
168.002	1	1	0	1	0.48	1	1	1_0.gif
169.002	1	4	0	4	0.466	4	1	4_0.gif
170.002	1	1	0	1	0.332	1	1	1_0.gif
171.002	1	2	0	2	0.474	2	1	2_0.gif
172.002	1	1	0	1	0.479	1	1	1_0.gif
173.002	1	2	0	2	0.427	2	1	2_0.gif
174.002	1	3	0	3	0.518	3	1	3_0.gif
175.002	1	2	0	2	0.491	2	1	2_0.gif
176.002	1	1	2	1	0.503	3	0	1_2.gif
177.002	1	4	2	6	0	2	n/a	4_2.gif
178.002	1	1	2	1	0.264	1	1	1_2.gif
179.002	1	4	2	4	0.161	4	1	4_2.gif
180.002	1	3	2	1	0.06	1	1	3_2.gif
181.002	1	4	2	4	0.06	4	1	4_2.gif
182.002	1	2	2	3	0.01	3	1	2_2.gif
183.002	1	4	2	4	0.019	4	1	4_2.gif
184.002	1	2	2	2	0.139	2	1	2_2.gif
185.002	1	4	2	4	0.177	4	1	4_2.gif
186.002	1	2	2	2	0.435	2	1	2_2.gif
187.002	1	4	2	6	0	4	n/a	4_2.gif
188.002	1	2	2	2	0.206	2	1	2_2.gif
189.002	1	1	2	4	0.22	4	1	1_2.gif
190.002	1	3	2	2	0.243	2	1	3_2.gif
191.002	1	1	2	1	0.182	1	1	1_2.gif
192.003	1	4	0	3	0.174	4	0	4_0.gif
193.003	1	1	0	1	0.486	1	1	1_0.gif
194.003	1	2	0	2	0.419	2	1	2_0.gif
195.003	1	4	0	4	0.303	4	1	4_0.gif
196.003	1	3	0	3	0.458	3	1	3_0.gif
197.003	1	2	0	2	0.429	2	1	2_0.gif
198.003	1	1	0	1	0.45	1	1	1_0.gif
199.003	1	2	0	2	0.503	2	1	2_0.gif
200.003	1	3	0	3	0.554	3	1	3_0.gif
201.003	1	4	0	4	0.593	4	1	4_0.gif
202.003	1	3	0	3	0.579	3	1	3_0.gif
203.003	1	4	0	4	0.529	4	1	4_0.gif
204.003	1	3	0	3	0.471	3	1	3_0.gif
205.003	1	4	0	4	0.337	4	1	4_0.gif
206.003	1	2	0	2	0.504	2	1	2_0.gif
