onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	4	0	6	0	4	n/a	4_0.gif
1	1	2	0	4	0.152	2	0	2_0.gif
2	1	3	0	2	0.039	3	0	3_0.gif
3	1	4	0	3	0.003	4	0	4_0.gif
4	1	1	0	4	0.003	1	0	1_0.gif
5	1	4	0	1	0.003	4	0	4_0.gif
6	1	3	0	4	0.003	3	0	3_0.gif
7	1	4	0	4	0.533	4	1	4_0.gif
8	1	2	0	2	0.44	2	1	2_0.gif
9	1	3	0	3	0.498	3	1	3_0.gif
10	1	4	0	3	0.003	4	0	4_0.gif
11	1	2	0	2	0.541	2	1	2_0.gif
12	1	4	0	2	0.003	4	0	4_0.gif
13	1	2	0	4	0.003	2	0	2_0.gif
14	1	3	0	2	0.003	3	0	3_0.gif
15	1	1	0	3	0.003	1	0	1_0.gif
16	1	4	2	4	0.461	3	0	4_2.gif
17	1	1	2	6	0	1	n/a	1_2.gif
18	1	2	2	6	0	4	n/a	2_2.gif
19	1	4	2	4	0.289	1	0	4_2.gif
20	1	2	2	6	0	2	n/a	2_2.gif
21	1	3	2	1	0.308	4	0	3_2.gif
22	1	4	2	6	0	2	n/a	4_2.gif
23.002	1	3	2	3	0.74	3	1	3_2.gif
24.002	1	1	2	3	0.003	4	0	1_2.gif
25.002	1	3	2	6	0	3	n/a	3_2.gif
26.002	1	1	2	6	0	1	n/a	1_2.gif
27.002	1	2	2	1	0.369	3	0	2_2.gif
28.002	1	4	2	6	0	1	n/a	4_2.gif
29.002	1	1	2	6	0	2	n/a	1_2.gif
30.002	1	3	2	2	0.954	4	0	3_2.gif
31.002	1	2	2	2	0.003	1	0	2_2.gif
32.002	1	1	0	1	0.935	1	1	1_0.gif
33.002	1	3	0	1	0.004	3	0	3_0.gif
34.002	1	1	0	3	0.004	1	0	1_0.gif
35.002	1	4	0	1	0.006	4	0	4_0.gif
36.002	1	3	0	4	0.004	3	0	3_0.gif
37.002	1	4	0	3	0.004	4	0	4_0.gif
38.002	1	2	0	4	0.006	2	0	2_0.gif
39.002	1	3	0	2	0.004	3	0	3_0.gif
40.002	1	2	0	3	0.004	2	0	2_0.gif
41.002	1	1	0	2	0.006	1	0	1_0.gif
42.002	1	3	0	1	0.004	3	0	3_0.gif
43.002	1	1	0	3	0.004	1	0	1_0.gif
44.002	1	2	0	2	0.435	2	1	2_0.gif
45.002	1	4	0	4	0.436	4	1	4_0.gif
46.002	1	2	0	2	0.405	2	1	2_0.gif
47.002	1	1	0	1	0.379	1	1	1_0.gif
48.003	1	2	2	6	0	2	n/a	2_2.gif
49.003	1	4	2	6	0	1	n/a	4_2.gif
50.003	1	1	2	6	0	2	n/a	1_2.gif
51.003	1	4	2	2	0.447	4	0	4_2.gif
52.003	1	3	2	2	0.003	1	0	3_2.gif
53.003	1	1	2	6	0	4	n/a	1_2.gif
54.003	1	3	2	6	0	3	n/a	3_2.gif
55.003	1	1	2	4	0.089	1	0	1_2.gif
56.003	1	3	2	6	0	3	n/a	3_2.gif
57.003	1	1	2	6	0	1	n/a	1_2.gif
58.003	1	4	2	1	0.731	3	0	4_2.gif
59.003	1	1	2	1	0.005	1	1	1_2.gif
60.003	1	4	2	6	0	4	n/a	4_2.gif
61.003	1	1	2	6	0	1	n/a	1_2.gif
62.003	1	4	2	4	0.017	4	1	4_2.gif
63.003	1	2	2	6	0	1	n/a	2_2.gif
64.003	1	1	0	6	0	1	n/a	1_0.gif
65.003	1	2	0	1	0.014	2	0	2_0.gif
66.003	1	4	0	2	0.003	4	0	4_0.gif
67.003	1	1	0	4	0.003	1	0	1_0.gif
68.003	1	3	0	1	0.005	3	0	3_0.gif
69.003	1	2	0	3	0.003	2	0	2_0.gif
70.003	1	3	0	3	0.522	3	1	3_0.gif
71.003	1	1	0	3	0.005	1	0	1_0.gif
72.003	1	4	0	4	0.411	4	1	4_0.gif
73.003	1	2	0	2	0.383	2	1	2_0.gif
74.003	1	3	0	3	0.492	3	1	3_0.gif
75.003	1	1	0	1	0.422	1	1	1_0.gif
76.003	1	3	0	3	0.47	3	1	3_0.gif
77.003	1	4	0	3	0.005	4	0	4_0.gif
78.003	1	3	0	3	0.542	3	1	3_0.gif
79.003	1	1	0	3	0.003	1	0	1_0.gif
80.003	1	2	2	1	0.005	3	0	2_2.gif
81.003	1	3	2	6	0	1	n/a	3_2.gif
82.003	1	2	2	6	0	2	n/a	2_2.gif
83.003	1	4	2	2	0.078	3	0	4_2.gif
84.003	1	1	2	6	0	2	n/a	1_2.gif
85.003	1	2	2	6	0	4	n/a	2_2.gif
86.003	1	1	2	4	0.021	1	0	1_2.gif
87.003	1	4	2	6	0	2	n/a	4_2.gif
88.003	1	2	2	1	0.847	1	1	2_2.gif
89.003	1	4	2	1	0.003	4	0	4_2.gif
90.003	1	2	2	6	0	2	n/a	2_2.gif
91.003	1	3	2	2	0.014	4	0	3_2.gif
92.003	1	1	2	6	0	2	n/a	1_2.gif
93.003	1	4	2	3	0.856	3	1	4_2.gif
94.003	1	3	2	3	0.003	1	0	3_2.gif
95.003	1	1	2	6	0	4	n/a	1_2.gif
96.004	1	2	0	2	0.792	2	1	2_0.gif
97.004	1	3	0	2	0.003	3	0	3_0.gif
98.004	1	1	0	3	0.003	1	0	1_0.gif
99.004	1	2	0	1	0.003	2	0	2_0.gif
100.004	1	3	0	2	0.003	3	0	3_0.gif
101.004	1	2	0	3	0.003	2	0	2_0.gif
102.004	1	1	0	2	0.003	1	0	1_0.gif
103.004	1	4	0	1	0.003	4	0	4_0.gif
104.004	1	2	0	4	0.003	2	0	2_0.gif
105.004	1	3	0	3	0.445	3	1	3_0.gif
106.004	1	4	0	4	0.443	4	1	4_0.gif
107.004	1	2	0	2	0.428	2	1	2_0.gif
108.004	1	4	0	4	0.509	4	1	4_0.gif
109.004	1	2	0	4	0.003	2	0	2_0.gif
110.004	1	4	0	4	0.504	4	1	4_0.gif
111.004	1	1	0	1	0.55	1	1	1_0.gif
112.004	1	3	2	1	0.003	4	0	3_2.gif
113.004	1	1	2	6	0	1	n/a	1_2.gif
114.004	1	2	2	6	0	3	n/a	2_2.gif
115.004	1	4	2	3	0.175	1	0	4_2.gif
116.004	1	2	2	6	0	2	n/a	2_2.gif
117.004	1	4	2	6	0	4	n/a	4_2.gif
118.004	1	2	2	4	0.126	2	0	2_2.gif
119.004	1	3	2	6	0	4	n/a	3_2.gif
120.004	1	4	2	6	0	2	n/a	4_2.gif
121.004	1	3	2	2	0.156	3	0	3_2.gif
122.004	1	4	2	6	0	4	n/a	4_2.gif
123.004	1	1	2	6	0	3	n/a	1_2.gif
124.004	1	3	2	3	0.031	4	0	3_2.gif
125.004	1	1	2	6	0	1	n/a	1_2.gif
126.004	1	2	2	6	0	3	n/a	2_2.gif
127.004	1	4	2	3	0.309	1	0	4_2.gif
128.004	1	2	0	2	0.776	2	1	2_0.gif
129.004	1	3	0	2	0.003	3	0	3_0.gif
130.004	1	4	0	3	0.003	4	0	4_0.gif
131.004	1	1	0	4	0.003	1	0	1_0.gif
132.004	1	4	0	1	0.003	4	0	4_0.gif
133.004	1	3	0	4	0.003	3	0	3_0.gif
134.004	1	2	0	3	0.003	2	0	2_0.gif
135.004	1	4	0	2	0.003	4	0	4_0.gif
136.004	1	1	0	1	0.469	1	1	1_0.gif
137.004	1	2	0	2	0.527	2	1	2_0.gif
138.004	1	3	0	3	0.46	3	1	3_0.gif
139.004	1	2	0	2	0.516	2	1	2_0.gif
140.004	1	3	0	2	0.006	3	0	3_0.gif
141.004	1	2	0	3	0.003	2	0	2_0.gif
142.004	1	4	0	2	0.003	4	0	4_0.gif
143.004	1	1	0	4	0.006	1	0	1_0.gif
144.004	1	4	2	1	0.003	4	0	4_2.gif
145.004	1	3	2	6	0	1	n/a	3_2.gif
146.004	1	2	2	4	0.977	4	1	2_2.gif
147.004	1	3	2	4	0.004	3	0	3_2.gif
148.004	1	1	2	6	0	2	n/a	1_2.gif
149.004	1	3	2	6	0	3	n/a	3_2.gif
150.004	1	4	2	3	0.043	1	0	4_2.gif
151.004	1	3	2	6	0	3	n/a	3_2.gif
152.004	1	2	2	6	0	4	n/a	2_2.gif
153.004	1	3	2	3	0.219	3	1	3_2.gif
154.004	1	4	2	6	0	2	n/a	4_2.gif
155.004	1	2	2	6	0	3	n/a	2_2.gif
156.005	1	3	2	4	0.919	4	1	3_2.gif
157.005	1	1	2	4	0.003	2	0	1_2.gif
158.005	1	3	2	6	0	3	n/a	3_2.gif
159.005	1	1	2	1	0.946	1	1	1_2.gif
160.005	1	3	0	1	0.003	3	0	3_0.gif
161.005	1	4	0	3	0.005	4	0	4_0.gif
162.005	1	2	0	4	0.003	2	0	2_0.gif
163.005	1	3	0	3	0.468	3	1	3_0.gif
164.005	1	4	0	4	0.44	4	1	4_0.gif
165.005	1	1	0	1	0.5	1	1	1_0.gif
166.005	1	2	0	2	0.455	2	1	2_0.gif
167.005	1	1	0	1	0.588	1	1	1_0.gif
168.005	1	3	0	1	0.003	3	0	3_0.gif
169.005	1	4	0	4	0.401	4	1	4_0.gif
170.005	1	1	0	1	0.522	1	1	1_0.gif
171.005	1	3	0	3	0.819	3	1	3_0.gif
172.005	1	2	0	3	0.003	2	0	2_0.gif
173.005	1	4	0	2	0.005	4	0	4_0.gif
174.005	1	1	0	4	0.003	1	0	1_0.gif
175.005	1	4	0	1	0.003	4	0	4_0.gif
176.005	1	3	2	3	0.48	1	0	3_2.gif
177.005	1	2	2	6	0	4	n/a	2_2.gif
178.005	1	1	2	3	0.97	3	1	1_2.gif
179.005	1	4	2	3	0.005	2	0	4_2.gif
180.005	1	3	2	6	0	1	n/a	3_2.gif
181.005	1	4	2	6	0	4	n/a	4_2.gif
182.005	1	3	2	4	0.164	3	0	3_2.gif
183.005	1	4	2	6	0	4	n/a	4_2.gif
184.005	1	3	2	6	0	3	n/a	3_2.gif
185.005	1	2	2	6	0	4	n/a	2_2.gif
186.005	1	3	2	3	0.047	3	1	3_2.gif
187.005	1	1	2	6	0	2	n/a	1_2.gif
188.005	1	3	2	6	0	3	n/a	3_2.gif
189.005	1	2	2	6	0	1	n/a	2_2.gif
190.005	1	3	2	1	0.557	3	0	3_2.gif
191.005	1	1	2	6	0	2	n/a	1_2.gif
192.005	1	2	0	2	0.842	2	1	2_0.gif
193.005	1	4	0	2	0.004	4	0	4_0.gif
194.005	1	2	0	4	0.006	2	0	2_0.gif
195.005	1	3	0	2	0.004	3	0	3_0.gif
196.005	1	4	0	3	0.004	4	0	4_0.gif
197.005	1	1	0	1	0.535	1	1	1_0.gif
198.005	1	4	0	1	0.004	4	0	4_0.gif
199.005	1	3	0	3	0.539	3	1	3_0.gif
200.005	1	4	0	4	0.513	4	1	4_0.gif
201.005	1	2	0	2	0.455	2	1	2_0.gif
202.005	1	3	0	3	0.49	3	1	3_0.gif
203.005	1	4	0	4	0.464	4	1	4_0.gif
204.005	1	2	0	2	0.484	2	1	2_0.gif
205.005	1	4	0	4	0.514	4	1	4_0.gif
206.005	1	2	0	2	0.589	2	1	2_0.gif
207.005	1	3	0	2	0.003	3	0	3_0.gif
208.006	1	1	2	3	0.003	2	0	1_2.gif
209.006	1	4	2	6	0	3	n/a	4_2.gif
210.006	1	1	2	6	0	1	n/a	1_2.gif
211.006	1	2	2	1	0.188	4	0	2_2.gif
212.006	1	4	2	6	0	1	n/a	4_2.gif
213.006	1	2	2	6	0	2	n/a	2_2.gif
214.006	1	3	2	2	0.092	4	0	3_2.gif
215.006	1	4	2	6	0	2	n/a	4_2.gif
216.006	1	3	2	6	0	3	n/a	3_2.gif
217.006	1	1	2	3	0.145	4	0	1_2.gif
218.006	1	3	2	6	0	3	n/a	3_2.gif
219.006	1	1	2	6	0	1	n/a	1_2.gif
220.006	1	2	2	6	0	3	n/a	2_2.gif
221.006	1	4	2	6	0	1	n/a	4_2.gif
222.006	1	1	2	1	0.566	2	0	1_2.gif
223.006	1	3	2	6	0	4	n/a	3_2.gif
224.006	1	2	0	2	0.775	2	1	2_0.gif
225.006	1	1	0	2	0.003	1	0	1_0.gif
226.006	1	3	0	3	0.443	3	1	3_0.gif
