onset	duration	nback_display	trial_type	response	response_time	correct_response	correct	stim_file
0	1	4	0	4	0.688	4	1	4_0.gif
1	1	1	0	1	0.522	1	1	1_0.gif
2	1	4	0	4	0.507	4	1	4_0.gif
3	1	1	0	1	0.481	1	1	1_0.gif
4	1	4	0	4	0.452	4	1	4_0.gif
5	1	1	0	1	0.448	1	1	1_0.gif
6	1	4	0	4	0.416	4	1	4_0.gif
7	1	2	0	2	0.42	2	1	2_0.gif
8	1	3	0	3	0.405	3	1	3_0.gif
9	1	4	0	4	0.51	4	1	4_0.gif
10	1	2	0	2	0.392	2	1	2_0.gif
11	1	4	0	4	0.462	4	1	4_0.gif
12	1	3	0	3	0.411	3	1	3_0.gif
13	1	1	0	1	0.402	1	1	1_0.gif
14	1	4	0	4	0.412	4	1	4_0.gif
15	1	2	0	2	0.393	2	1	2_0.gif
16	1	1	2	6	0	4	n/a	1_2.gif
17	1	4	2	6	0	2	n/a	4_2.gif
18	1	2	2	1	0.382	1	1	2_2.gif
19	1	4	2	4	0.247	4	1	4_2.gif
20	1	2	2	2	0.274	2	1	2_2.gif
21	1	3	2	4	0.335	4	1	3_2.gif
22	1	4	2	2	0.361	2	1	4_2.gif
23	1	1	2	3	0.42	3	1	1_2.gif
24	1	3	2	4	0.362	4	1	3_2.gif
25	1	1	2	1	0.403	1	1	1_2.gif
26	1	3	2	3	0.368	3	1	3_2.gif
27	1	4	2	1	0.437	1	1	4_2.gif
28	1	2	2	3	0.419	3	1	2_2.gif
29	1	3	2	4	0.37	4	1	3_2.gif
30	1	4	2	2	0.365	2	1	4_2.gif
31	1	1	2	3	0.424	3	1	1_2.gif
32.001	1	3	0	4	0.394	3	0	3_0.gif
33.001	1	1	0	1	0.444	1	1	1_0.gif
34.001	1	4	0	4	0.378	4	1	4_0.gif
35.001	1	1	0	1	0.404	1	1	1_0.gif
36.001	1	2	0	2	0.391	2	1	2_0.gif
37.001	1	3	0	3	0.367	3	1	3_0.gif
38.001	1	1	0	1	0.434	1	1	1_0.gif
39.001	1	4	0	4	0.37	4	1	4_0.gif
40.001	1	1	0	1	0.448	1	1	1_0.gif
41.001	1	2	0	2	0.391	2	1	2_0.gif
42.001	1	4	0	4	0.392	4	1	4_0.gif
43.001	1	1	0	1	0.426	1	1	1_0.gif
44.001	1	2	0	2	0.38	2	1	2_0.gif
45.001	1	4	0	4	0.423	4	1	4_0.gif
46.001	1	1	0	1	0.427	1	1	1_0.gif
47.001	1	2	0	2	0.45	2	1	2_0.gif
48.001	1	3	2	3	0.37	1	0	3_2.gif
49.001	1	4	2	6	0	2	n/a	4_2.gif
50.002	1	1	2	3	0.37	3	1	1_2.gif
51.002	1	4	2	4	0.35	4	1	4_2.gif
52.002	1	3	2	1	0.322	1	1	3_2.gif
53.002	1	1	2	4	0.296	4	1	1_2.gif
54.002	1	3	2	3	0.334	3	1	3_2.gif
55.002	1	1	2	1	0.338	1	1	1_2.gif
56.002	1	4	2	3	0.404	3	1	4_2.gif
57.002	1	1	2	1	0.327	1	1	1_2.gif
58.002	1	4	2	4	0.267	4	1	4_2.gif
59.002	1	1	2	1	0.285	1	1	1_2.gif
60.002	1	4	2	4	0.3	4	1	4_2.gif
61.002	1	1	2	1	0.251	1	1	1_2.gif
62.002	1	4	2	4	0.286	4	1	4_2.gif
63.002	1	2	2	1	0.349	1	1	2_2.gif
64.002	1	4	0	4	0.387	4	1	4_0.gif
65.002	1	1	0	1	0.429	1	1	1_0.gif
66.002	1	3	0	3	0.452	3	1	3_0.gif
67.002	1	2	0	2	0.42	2	1	2_0.gif
68.002	1	1	0	1	0.657	1	1	1_0.gif
69.002	1	4	0	4	0.441	4	1	4_0.gif
70.002	1	2	0	2	0.429	2	1	2_0.gif
71.002	1	3	0	3	0.428	3	1	3_0.gif
72.002	1	2	0	2	0.435	2	1	2_0.gif
73.002	1	3	0	3	0.451	3	1	3_0.gif
74.002	1	1	0	1	0.448	1	1	1_0.gif
75.002	1	4	0	4	0.356	4	1	4_0.gif
76.002	1	3	0	3	0.354	3	1	3_0.gif
77.002	1	2	0	2	0.418	2	1	2_0.gif
78.002	1	3	0	3	0.43	3	1	3_0.gif
79.002	1	1	0	1	0.519	1	1	1_0.gif
